source,brand,model,year,price,city,mileage_km,mileage_missing,body_type,engine_volume_l,fuel_type,transmission,drive_type,steering_wheel,color,condition,car_age,is_new
cars_ml,BMW,X6,2017,22000000,Уральск,100000,0,crossover,3.0,petrol,automatic,awd,left,unknown,used,9,0
cars_ml,Dodge,Challenger,2008,14000000,Алматы,-1,1,coupe,5.7,petrol,automatic,rwd,left,unknown,unknown,18,0
cars_ml,Porsche,Panamera,2009,19000000,Алматы,-1,1,liftback,4.8,petrol,robot,awd,left,unknown,unknown,17,0
cars_ml,УАЗ,Patriot,2017,4700000,Алматы,-1,1,suv,2.7,petrol,manual,awd,left,unknown,unknown,9,0
cars_ml,Cadillac,Escalade,2006,13000000,Алматы,-1,1,suv,6.2,petrol,automatic,awd,left,unknown,unknown,20,0
cars_ml,Mitsubishi,Pajero,1993,2400000,Алматы,-1,1,suv,2.5,diesel,automatic,awd,right,unknown,unknown,33,0
cars_ml,Hyundai,Elantra,2019,4900000,Уральск,145000,0,sedan,2.0,petrol,automatic,fwd,left,unknown,used,7,0
cars_ml,ВАЗ,(Lada) 2114,2013,1500000,Экибастуз,336128,0,hatchback,1.6,petrol,manual,fwd,left,серебристый,used,13,0
cars_ml,Ford,Mustang,2022,18000000,Астана,5000,0,coupe,2.3,petrol,automatic,rwd,left,серебристый металлик,used,4,0
cars_ml,Audi,80,1990,1500000,Щучинск,-1,1,sedan,1.8,petrol,manual,fwd,left,зеленый металлик,unknown,36,0
cars_ml,BMW,M3,2015,33000000,Алматы,-1,1,sedan,3.0,petrol,robot,rwd,left,unknown,unknown,11,0
cars_ml,Mercedes-Benz,G 63 AMG,2020,100000000,Алматы,-1,1,suv,4.0,petrol,automatic,awd,left,unknown,unknown,6,0
cars_ml,Land,Rover Range Rover Sport,2016,28500000,Алматы,143000,0,suv,3.0,petrol,automatic,awd,left,unknown,used,10,0
cars_ml,Ford,Mustang,2023,25000000,Алматы,17000,0,coupe,2.3,petrol,automatic,rwd,left,unknown,used,3,0
cars_ml,DongFeng,Forthing T5L,2022,14800000,Алматы,11000,0,suv,1.6,petrol,robot,fwd,left,unknown,used,4,0
cars_ml,BMW,X5 M,2012,14800000,Алматы,-1,1,crossover,4.4,petrol,automatic,awd,left,unknown,unknown,14,0
cars_ml,BMW,650,2011,17500000,Алматы,-1,1,convertible,4.4,petrol,automatic,rwd,left,unknown,unknown,15,0
cars_ml,BYD,Seal 05,2025,8600000,Алматы,-1,1,sedan,1.5,hybrid,variator,fwd,left,unknown,unknown,1,0
cars_ml,Kia,Spectra,2008,2000000,Актобе,360000,0,sedan,1.6,petrol-gas,manual,fwd,left,красный металлик,used,18,0
cars_ml,Toyota,Camry,2008,5600000,Шымкент,258350,0,sedan,2.4,petrol,automatic,fwd,left,unknown,used,18,0
cars_ml,Jetour,X90 Plus,2023,9300000,Астана,35000,0,crossover,1.6,petrol,robot,fwd,left,серый,used,3,0
cars_ml,Toyota,Town Ace Noah,1999,3100000,Алматы,379600,0,minivan,2.0,petrol,automatic,awd,right,белый металлик,used,27,0
cars_ml,BMW,330,2003,6000000,Алматы,100000,0,coupe,3.0,petrol,manual,rwd,left,белый,used,23,0
cars_ml,Mazda,626,1997,2950000,Алматы,-1,1,liftback,2.0,petrol,manual,fwd,left,серебристый,unknown,29,0
cars_ml,Toyota,Camry,2015,9600000,Алматы,237000,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,11,0
cars_ml,ВАЗ,(Lada) Lada 2121,2021,5500000,Актобе,54000,0,suv,1.7,petrol,manual,awd,left,белый металлик,used,5,0
cars_ml,Foton,Alpha,2022,7800000,Алматы,10200,0,van,2.2,petrol,manual,rwd,left,белый,used,4,0
cars_ml,Mercedes-Benz,S 320,1993,2400000,Жалкамыс,-1,1,sedan,3.2,petrol,automatic,rwd,left,белый,unknown,33,0
cars_ml,Mazda,Eunos 800,1994,1000000,Алматы,-1,1,sedan,2.5,petrol,automatic,fwd,right,unknown,unknown,32,0
cars_ml,ВАЗ,(Lada) 2114,2013,980000,Шымкент,255000,0,hatchback,1.5,petrol,manual,fwd,left,unknown,used,13,0
cars_ml,Toyota,Aristo,2002,3250000,Алматы,389555,0,sedan,3.0,petrol,automatic,rwd,right,синий металлик,used,24,0
cars_ml,Chevrolet,Cobalt,2025,6400000,Туркестан,19500,0,sedan,1.5,petrol,automatic,fwd,left,серебристый,used,1,0
cars_ml,BMW,740,1994,2500000,Астана,480000,0,sedan,4.4,petrol,automatic,rwd,left,черный,used,32,0
cars_ml,ГАЗ,ГАЗель,2010,7200000,Алматы,250000,0,van,2.9,petrol-gas,manual,rwd,left,unknown,used,16,0
cars_ml,ВАЗ,(Lada) Granta 2190,2021,3370000,Костанай,2222,0,sedan,1.6,petrol,manual,fwd,left,unknown,used,5,0
cars_ml,Kia,K8,2022,17800000,Алматы,57000,0,sedan,3.5,petrol,automatic,fwd,left,серебристый металлик,used,4,0
cars_ml,BMW,530,2018,7000000,Атырау,110000,0,sedan,2.0,petrol,automatic,rwd,left,unknown,used,8,0
cars_ml,Kia,Cee'd,2024,12000000,Алматы,30000,0,wagon,1.6,petrol,automatic,fwd,left,белый металлик,used,2,0
cars_ml,ВАЗ,(Lada) Priora 2172,2012,1800000,Караганда,1000,0,hatchback,1.6,petrol,manual,fwd,left,черный металлик,used,14,0
cars_ml,Subaru,Forester,1998,3500000,Кокшетау,-1,1,crossover,2.0,petrol,automatic,awd,right,зеленый металлик,unknown,28,0
cars_ml,Kia,Rio,2014,5100000,Астана,123000,0,hatchback,1.4,petrol,automatic,fwd,left,синий,used,12,0
cars_ml,Kia,Rio,2016,5100000,Петропавловск,119000,0,sedan,1.4,petrol,automatic,fwd,left,серебристый металлик,used,10,0
cars_ml,Hyundai,Elantra,2019,5700000,Алматы,241200,0,sedan,2.0,petrol,automatic,fwd,left,unknown,used,7,0
cars_ml,Lexus,IS 200,2001,2100000,Алматы,-1,1,sedan,2.0,petrol,automatic,rwd,left,unknown,unknown,25,0
cars_ml,Hyundai,Grandeur,2013,8150000,Актобе,204000,0,sedan,2.4,petrol,automatic,fwd,left,белый металлик,used,13,0
cars_ml,BMW,X5,2014,18000000,Алматы,160000,0,crossover,3.0,petrol,automatic,awd,left,unknown,used,12,0
cars_ml,Audi,100,1990,1300000,Шымкент,333333,0,sedan,2.3,petrol,manual,fwd,left,серебристый металлик,used,36,0
cars_ml,BMW,528,2012,9500000,Алматы,-1,1,sedan,2.0,petrol,automatic,rwd,left,белый,unknown,14,0
cars_ml,Saab,9-3,2004,3000000,Атырау,196000,0,sedan,2.0,petrol,automatic,fwd,left,серебристый,used,22,0
cars_ml,Volkswagen,Passat,2006,2600000,Астана,402127,0,sedan,2.0,petrol,manual,fwd,left,unknown,used,20,0
cars_ml,Audi,A4,2022,15000000,Алматы,27000,0,sedan,2.0,petrol,robot,fwd,left,unknown,used,4,0
cars_ml,Hyundai,Elantra,2013,3500000,Атырау,165624,0,sedan,1.8,petrol,automatic,fwd,left,серый металлик,used,13,0
cars_ml,Toyota,Camry,2008,5800000,Астана,-1,1,sedan,3.5,petrol,automatic,fwd,left,черный металлик,unknown,18,0
cars_ml,Audi,A6,1994,2450000,Петропавловск,-1,1,sedan,2.6,petrol,manual,fwd,left,синий металлик,unknown,32,0
cars_ml,BMW,730,1994,1600000,Алматы,250000,0,sedan,3.0,petrol,automatic,rwd,left,синий металлик,used,32,0
cars_ml,Toyota,Camry,2014,11600000,Алматы,190000,0,sedan,3.5,petrol,automatic,fwd,left,черный,used,12,0
cars_ml,ВАЗ,(Lada) Priora 2172,2012,2200000,Актобе,215000,0,hatchback,1.6,petrol,manual,fwd,left,серый металлик,used,14,0
cars_ml,Toyota,Land Cruiser,2000,7800000,Шымкент,-1,1,suv,3.4,petrol-gas,automatic,awd,left,unknown,unknown,26,0
cars_ml,Li,L7,2025,25000000,Актау,-1,1,crossover,1.5,hybrid,automatic,awd,left,unknown,unknown,1,0
cars_ml,ВАЗ,(Lada) Priora 2170,2014,2350000,Костанай,-1,1,sedan,1.6,petrol,manual,fwd,left,unknown,unknown,12,0
cars_ml,ВАЗ,(Lada) 21099,2002,1050000,Караганда,260000,0,sedan,1.5,petrol,manual,fwd,left,серебристый,used,24,0
cars_ml,Chevrolet,Nexia,2022,5600000,Тараз,34785,0,sedan,1.5,petrol,automatic,fwd,left,белый,used,4,0
cars_ml,BMW,328,2015,11000000,Алматы,162000,0,sedan,2.0,petrol,automatic,awd,left,черный,used,11,0
cars_ml,Toyota,Camry,2007,4500000,Алматы,150000,0,sedan,2.4,petrol,automatic,fwd,left,unknown,used,19,0
cars_ml,Mitsubishi,Eclipse Cross,2021,12700000,Алматы,32000,0,crossover,2.0,petrol,variator,fwd,left,серый металлик,used,5,0
cars_ml,ВАЗ,(Lada) 21099,2002,700000,Шымкент,99999,0,sedan,1.5,petrol,manual,fwd,left,серебристый металлик,used,24,0
cars_ml,Toyota,Raum,1997,2050000,Алматы,-1,1,minivan,1.5,petrol,automatic,fwd,right,серый металлик,unknown,29,0
cars_ml,ВАЗ,(Lada) Lada 2121,2021,7000000,Алматы,23000,0,suv,1.7,petrol,manual,awd,left,unknown,used,5,0
cars_ml,Hyundai,Accent,2012,4250000,Алматы,290000,0,sedan,1.6,petrol,automatic,fwd,left,белый,used,14,0
cars_ml,Audi,A4,2007,3000000,Шымкент,280000,0,sedan,2.0,petrol,variator,fwd,left,синий металлик,used,19,0
cars_ml,Hyundai,Accent,2014,4100000,Шымкент,220000,0,sedan,1.6,petrol,manual,fwd,left,unknown,used,12,0
cars_ml,Volkswagen,Golf,1993,1650000,Тараз,-1,1,hatchback,1.8,petrol,automatic,fwd,left,unknown,unknown,33,0
cars_ml,Volkswagen,Passat,1996,2000000,Астана,100000,0,wagon,2.0,petrol,manual,fwd,left,unknown,used,30,0
cars_ml,Opel,Vectra,1994,800000,Актау,777777,0,sedan,2.0,petrol,manual,fwd,left,серебристый,used,32,0
cars_ml,Infiniti,M35,2007,5500000,Алматы,-1,1,sedan,3.5,petrol,automatic,rwd,left,серебристый,unknown,19,0
cars_ml,Audi,A6,1995,4500000,Шымкент,260000,0,sedan,2.6,petrol,automatic,fwd,left,коричневый металлик,used,31,0
cars_ml,Chery,Tiggo 2 Pro,2023,5300000,Алматы,80000,0,crossover,1.5,petrol,variator,fwd,left,серый металлик,used,3,0
cars_ml,Nissan,Almera,2014,3250000,Астана,333333,0,sedan,1.6,petrol,automatic,fwd,left,белый,used,12,0
cars_ml,Hyundai,Palisade,2023,21500000,Астана,91000,0,crossover,3.8,petrol,automatic,awd,left,зеленый металлик,used,3,0
cars_ml,Mercedes-Benz,Sprinter,2006,9800000,Алматы,-1,1,van,2.9,diesel,manual,rwd,left,unknown,unknown,20,0
cars_ml,Geely,MK,2013,2200000,Алматы,160000,0,sedan,1.5,petrol,manual,fwd,left,вишня,used,13,0
cars_ml,ГАЗ,ГАЗель,2001,5800000,Алматы,225000,0,van,2.9,petrol-gas,manual,rwd,left,белый металлик,used,25,0
cars_ml,Li,L6,2025,22500000,Алматы,11,0,crossover,1.5,hybrid,automatic,awd,left,белый,used,1,0
cars_ml,Lynk,& Co 900,2025,32500000,Алматы,11,0,crossover,2.0,hybrid,automatic,awd,left,серебристый,used,1,0
cars_ml,Mercedes-Benz,E 320,2004,6000000,Алматы,190000,0,sedan,3.2,petrol,automatic,rwd,left,серебристый,used,22,0
cars_ml,Nissan,Qashqai,2019,8600000,Алматы,97000,0,crossover,2.0,petrol,variator,awd,left,unknown,used,7,0
cars_ml,Hyundai,Sonata,2023,12000000,Шымкент,130000,0,sedan,2.0,petrol,automatic,fwd,left,белый,used,3,0
cars_ml,Land,Rover Range Rover Sport,2006,6000000,Астана,-1,1,suv,4.2,petrol,automatic,awd,left,белый,unknown,20,0
cars_ml,Maserati,Ghibli,2013,35000000,Алматы,62000,0,sedan,3.0,petrol,automatic,awd,left,черный металлик,used,13,0
cars_ml,Toyota,Camry,2007,6250000,Талдыкорган,145000,0,sedan,2.4,petrol,automatic,fwd,left,черный,used,19,0
cars_ml,ВАЗ,(Lada) Granta 2190,2019,4150000,Шымкент,171000,0,sedan,1.6,petrol,automatic,fwd,left,коричневый металлик,used,7,0
cars_ml,Toyota,Estima,2000,4300000,Тараз,2332,0,minivan,2.4,petrol,automatic,fwd,right,белый металлик,used,26,0
cars_ml,Ford,Explorer,2005,5500000,Атырау,25000,0,suv,4.0,petrol,automatic,awd,left,unknown,used,21,0
cars_ml,ВАЗ,(Lada) Kalina 1118,2006,750000,Уральск,98000,0,sedan,1.6,petrol,manual,fwd,left,unknown,used,20,0
cars_ml,Subaru,Forester,2024,16790000,Астана,66624,0,crossover,2.5,petrol,variator,awd,left,серый металлик,used,2,0
cars_ml,Volkswagen,Golf,1994,1500000,Усть-Каменогорск,183000,0,hatchback,1.8,petrol,manual,fwd,left,белый,used,32,0
cars_ml,Toyota,Camry,2012,5222406,Актау,173355,0,sedan,2.5,hybrid,variator,fwd,left,unknown,used,14,0
cars_ml,BMW,X5 M,2016,12000000,Алматы,-1,1,crossover,4.4,petrol,automatic,awd,left,unknown,unknown,10,0
cars_ml,Toyota,Land Cruiser,2011,8500000,Алматы,-1,1,suv,4.7,petrol,automatic,awd,left,черный,unknown,15,0
cars_ml,Toyota,Land Cruiser,2007,12800000,Алматы,-1,1,suv,4.7,petrol,automatic,awd,left,unknown,unknown,19,0
cars_ml,Mercedes-Benz,GL 500,2013,11500000,Алматы,-1,1,suv,4.7,petrol,automatic,awd,left,черный,unknown,13,0
cars_ml,Mercedes-Benz,E 55 AMG,2003,5000000,Алматы,-1,1,sedan,5.5,petrol,automatic,rwd,left,unknown,unknown,23,0
cars_ml,ВАЗ,(Lada) Largus,2014,3800000,Павлодар,274000,0,wagon,1.6,petrol,manual,fwd,left,unknown,used,12,0
cars_ml,Toyota,Camry,2013,4700000,Уральск,241200,0,sedan,2.5,petrol,automatic,fwd,left,белый,used,13,0
cars_ml,Mini,Countryman,2022,17000000,Алматы,61351,0,crossover,2.0,petrol,automatic,awd,left,красный,used,4,0
cars_ml,Geely,Okavango Flagship,2025,12700000,Тараз,2494,0,crossover,2.0,petrol,robot,fwd,left,белый металлик,used,1,0
cars_ml,Porsche,Cayenne Coupe,2021,50000000,Костанай,29000,0,crossover,3.0,petrol,robot,awd,left,серый металлик,used,5,0
cars_ml,ВАЗ,(Lada) Kalina 1117,2011,1800000,Атырау,160000,0,wagon,1.4,petrol,manual,fwd,left,белый,used,15,0
cars_ml,Subaru,Legacy,1999,2180000,Алматы,308000,0,sedan,2.5,petrol,automatic,awd,left,зеленый металлик,used,27,0
cars_ml,Toyota,Alphard,2010,6500000,Актау,220000,0,minivan,2.4,petrol,variator,fwd,right,белый металлик,used,16,0
cars_ml,Daewoo,Nexia,2007,1600000,Сарыагаш,111111,0,sedan,1.5,petrol,manual,fwd,left,белый,used,19,0
cars_ml,Opel,Vectra,1988,290000,Караганда,252218,0,sedan,1.6,petrol,manual,fwd,left,unknown,used,38,0
cars_ml,Chevrolet,Cobalt,2022,4700000,Астана,78300,0,sedan,1.5,petrol,manual,fwd,left,синий,used,4,0
cars_ml,Mercedes-Benz,190,1992,1250000,Караганда,-1,1,sedan,2.0,petrol,manual,rwd,left,черный,unknown,34,0
cars_ml,ВАЗ,(Lada) Granta 2190,2015,3000000,Шымкент,135000,0,sedan,1.6,petrol,automatic,fwd,left,серебристый металлик,used,11,0
cars_ml,Toyota,Corolla,2014,5000000,Алматы,-1,1,sedan,1.8,petrol,variator,fwd,left,серебристый металлик,unknown,12,0
cars_ml,Toyota,Avensis,2007,3900000,Алматы,-1,1,sedan,1.8,petrol,manual,fwd,left,серебристый металлик,unknown,19,0
cars_ml,Chevrolet,Cruze,2014,3700000,Атырау,5000,0,hatchback,1.6,petrol,manual,fwd,left,unknown,used,12,0
cars_ml,BMW,X5,2008,9500000,Алматы,300000,0,crossover,4.8,petrol,automatic,awd,left,белый,used,18,0
cars_ml,Volkswagen,Passat,2001,1600000,Астана,222222,0,sedan,1.8,petrol,automatic,fwd,left,зеленый металлик,used,25,0
cars_ml,Toyota,Land Cruiser,2005,12500000,Астана,383000,0,suv,4.7,petrol,automatic,awd,left,черный металлик,used,21,0
cars_ml,Toyota,Hilux Surf,1997,4050000,Алматы,-1,1,suv,3.0,diesel,automatic,awd,right,черный металлик,unknown,29,0
cars_ml,Opel,Vectra,1990,400000,Актау,-1,1,sedan,2.0,petrol,manual,fwd,left,черный,unknown,36,0
cars_ml,Daewoo,Nexia,2012,1650000,Актау,275000,0,sedan,1.5,petrol,manual,fwd,left,unknown,used,14,0
cars_ml,Toyota,RAV4,2007,7000000,Алматы,300000,0,crossover,2.4,petrol,automatic,awd,left,серебристый металлик,used,19,0
cars_ml,Hyundai,Elantra,2025,9000000,Алматы,-1,1,sedan,1.5,petrol,variator,fwd,left,unknown,unknown,1,0
cars_ml,Nissan,Terrano,1992,1200000,Усть-Каменогорск,120000,0,suv,2.4,petrol,manual,awd,left,черный,used,34,0
cars_ml,Mitsubishi,Chariot,1999,1550000,Павлодар,444444,0,minivan,2.4,petrol,automatic,fwd,right,unknown,used,27,0
cars_ml,Kia,K5,2020,11500000,Шымкент,32000,0,sedan,2.0,petrol,automatic,fwd,left,unknown,used,6,0
cars_ml,Kia,K5,2011,7770000,Туркестан,152000,0,sedan,2.0,petrol,automatic,fwd,left,серый металлик,used,15,0
cars_ml,Hyundai,Tucson,2020,10500000,Тараз,92000,0,crossover,2.0,petrol,automatic,awd,left,серый металлик,used,6,0
cars_ml,Kia,Sportage Luxe 2.5,2025,14600000,Астана,13504,0,crossover,2.5,petrol,automatic,awd,left,черный,used,1,0
cars_ml,Toyota,Land Cruiser Prado Comfort,2018,22900000,Астана,109116,0,suv,2.7,petrol,automatic,awd,left,белый,used,8,0
cars_ml,Toyota,FJ Cruiser,2019,25200000,Астана,153709,0,suv,4.0,petrol,automatic,awd,left,серый,used,7,0
cars_ml,Changan,CS55 Plus Luxe,2025,9600000,Алматы,-1,1,crossover,1.5,petrol,robot,fwd,left,unknown,unknown,1,0
cars_ml,Kia,Sorento Comfort,2025,16990000,Туркестан,-1,1,crossover,2.5,petrol,automatic,awd,left,unknown,unknown,1,0
cars_ml,Changan,CS55 Plus Tech,2024,7900000,Шымкент,32260,0,crossover,1.5,petrol,robot,fwd,left,черный металлик,used,2,0
cars_ml,BYD,Song Plus Flagship 100 DM-i,2025,13300000,Алматы,10,0,crossover,1.5,hybrid,variator,fwd,left,бежевый,used,1,0
cars_ml,Geely,GC6,2015,1300000,Усть-Каменогорск,200000,0,sedan,1.5,petrol,manual,fwd,left,unknown,used,11,0
cars_ml,Deepal,G318 Mountain Edition,2026,15500000,Алматы,-1,1,suv,1.5,hybrid,automatic,awd,left,unknown,unknown,0,0
cars_ml,Li,L6 Pro,2025,20900000,Алматы,-1,1,crossover,1.5,hybrid,automatic,awd,left,unknown,unknown,1,0
cars_ml,Li,L7 Pro,2026,28000000,Алматы,-1,1,crossover,1.5,hybrid,automatic,awd,left,синий,unknown,0,0
cars_ml,Changan,Eado Premium,2025,7890000,Алматы,-1,1,sedan,1.5,petrol,robot,fwd,left,белый металлик,unknown,1,0
cars_ml,Changan,CS55 Plus Tech,2025,10000000,Алматы,-1,1,crossover,1.5,petrol,robot,fwd,left,белый металлик,unknown,1,0
cars_ml,Toyota,Land Cruiser Prado Comfort+,2025,32990000,Алматы,-1,1,suv,2.7,petrol,automatic,awd,left,unknown,unknown,1,0
cars_ml,Toyota,RAV4 Luxe+,2025,23490000,Алматы,-1,1,crossover,2.0,petrol,variator,awd,left,unknown,unknown,1,0
cars_ml,Land,Rover Discovery,2015,13690000,Алматы,187000,0,suv,3.0,petrol,automatic,awd,left,черный,used,11,0
cars_ml,BMW,X7 XDrive 40i,2025,84372932,Алматы,-1,1,crossover,3.0,petrol,automatic,awd,left,unknown,unknown,1,0
cars_ml,Lexus,RX 300,1999,6000000,Алматы,252358,0,crossover,3.0,petrol,automatic,awd,left,серебристый металлик,used,27,0
cars_ml,Kia,Cerato Comfort,2026,9990000,Алматы,-1,1,sedan,1.6,petrol,automatic,fwd,left,unknown,unknown,0,0
cars_ml,Land,Rover Range Rover Evoque,2014,10000000,Алматы,150000,0,crossover,2.0,petrol,automatic,fwd,left,белый металлик,used,12,0
cars_ml,Changan,CS75 Plus,2025,11400000,Караганда,20,0,crossover,1.5,petrol,automatic,fwd,left,unknown,used,1,0
cars_ml,BMW,X7 XDrive 40i,2024,69590000,Алматы,21683,0,crossover,3.0,petrol,automatic,awd,left,белый,used,2,0
